doi,cite_num_outgoing,cite_num_ingoing,oci_outgoing,oci_ingoing,status
10.3897/zse.95.32803.figure97,0.0,0,[],[],ok
10.3897/zse.95.32803.figure110,0.0,0,[],[],ok
10.3897/zse.95.32803.figure87,0.0,0,[],[],ok
10.3897/zse.95.32803.figure55,0.0,0,[],[],ok
10.3897/zse.95.32803.figure10,0.0,0,[],[],ok
10.3897/zse.95.32803.figure74,0.0,0,[],[],ok
10.3897/zse.95.32803.figure6,0.0,0,[],[],ok
10.3897/zse.95.32803.figure22,0.0,0,[],[],ok
10.3897/zse.95.32803.figure68,0.0,0,[],[],ok
10.3897/zse.95.32803.figure1,0.0,0,[],[],ok
10.3897/zse.95.32803.figure90,0.0,0,[],[],ok
10.3897/zse.95.32803.figure105,0.0,0,[],[],ok
10.3897/zse.95.32803.figure56,0.0,0,[],[],ok
10.3897/zse.95.32803.figure54,0.0,0,[],[],ok
10.3897/zse.95.32803.figure92,0.0,0,[],[],ok
10.3897/zse.95.32803.figure37,0.0,0,[],[],ok
10.3897/zse.95.32803.figure108,0.0,0,[],[],ok
10.3897/zse.95.32803.figure106,0.0,0,[],[],ok
10.3897/zse.95.32803.figure77,0.0,0,[],[],ok
10.5281/zenodo.10202973,0.0,0,[],[],ok
10.3897/zse.95.32803.figure33,0.0,0,[],[],ok
10.3897/zse.95.32803.figure70,0.0,0,[],[],ok
10.3897/zse.95.32803.figure47,0.0,0,[],[],ok
10.3897/zse.95.32803.figure28,0.0,0,[],[],ok
10.5281/zenodo.3242580,0.0,0,[],[],ok
10.3897/zse.95.32803.figure96,0.0,0,[],[],ok
10.3897/zse.95.32803.figure72,0.0,0,[],[],ok
10.3897/zse.95.32803.figure104,0.0,0,[],[],ok
10.3897/zse.95.32803.figure16,0.0,0,[],[],ok
10.3897/zse.95.32803.figure12,0.0,0,[],[],ok
10.5281/zenodo.12773108,0.0,0,[],[],ok
10.3897/zse.95.32803.figure67,0.0,0,[],[],ok
10.3897/zse.95.32803.figure41,0.0,0,[],[],ok
10.3897/zse.95.32803.figure5,0.0,0,[],[],ok
10.5281/zenodo.5075488,0.0,0,[],[],ok
10.5281/zenodo.14282241,0.0,0,[],[],ok
10.5281/zenodo.14834771,0.0,0,[],[],ok
10.5281/zenodo.14852195,0.0,0,[],[],ok
10.5281/zenodo.2582584,0.0,0,[],[],ok
10.5061/dryad.7kj7t1q,1.0,0,['060278109-06210407598'],[],ok
10.5281/zenodo.5147023,0.0,0,[],[],ok
10.5281/zenodo.5147025,0.0,0,[],[],ok
10.5281/zenodo.4711469,0.0,0,[],[],ok
10.5281/zenodo.5147027,0.0,0,[],[],ok
10.5281/zenodo.3898565,0.0,0,[],[],ok
10.5281/zenodo.3832935,0.0,0,[],[],ok
10.3897/mycokeys.82.69027.figure1,0.0,0,[],[],ok
10.5281/zenodo.15430432,0.0,0,[],[],ok
10.5281/zenodo.6375492,0.0,0,[],[],ok
10.5281/zenodo.12819559,0.0,0,[],[],ok
10.5281/zenodo.11664933,0.0,0,[],[],ok
10.5281/zenodo.10948478,0.0,0,[],[],ok
10.5061/dryad.fttdz0903,0.0,0,[],[],ok
10.5281/zenodo.13992492,0.0,0,[],[],ok
10.5281/zenodo.14810498,0.0,0,[],[],ok
10.5281/zenodo.8150024,0.0,0,[],[],ok
10.5281/zenodo.4748986,0.0,0,[],[],ok
10.5281/zenodo.13378733,0.0,0,[],[],ok
10.5281/zenodo.7088911,0.0,0,[],[],ok
10.5281/zenodo.8358572,0.0,0,[],[],ok
10.5281/zenodo.3571918,0.0,1,[],['06902004274-060334637'],ok
10.5281/zenodo.3572061,0.0,0,[],[],ok
10.5281/zenodo.5727666,0.0,0,[],[],ok
10.5281/zenodo.15120738,0.0,0,[],[],ok
10.5281/zenodo.5595388,0.0,0,[],[],ok
10.5061/dryad.9rk8v438,1.0,0,['060282480-06180981049'],[],ok
10.5281/zenodo.5812081,0.0,0,[],[],ok
10.5281/zenodo.7046272,0.0,0,[],[],ok
10.5281/zenodo.3830413,0.0,0,[],[],ok
10.5281/zenodo.12663788,0.0,0,[],[],ok
10.5281/zenodo.14501399,0.0,0,[],[],ok
10.5281/zenodo.11100753,0.0,0,[],[],ok
10.5281/zenodo.4625300,0.0,2,[],"['06501857422-062103559970', '061202127149-062103559970']",ok
10.5061/dryad.kc680,1.0,0,['060290714-061803014472'],[],ok
10.5281/zenodo.8037551,0.0,0,[],[],ok
10.5281/zenodo.13997855,0.0,0,[],[],ok
10.5281/zenodo.4812727,0.0,0,[],[],ok
10.5281/zenodo.7624633,0.0,0,[],[],ok
10.5281/zenodo.14279034,0.0,0,[],[],ok
10.5281/zenodo.10960941,0.0,0,[],[],ok
10.5281/zenodo.13288733,0.0,0,[],[],ok
10.5281/zenodo.4061844,0.0,0,[],[],ok
10.5281/zenodo.15024003,0.0,0,[],[],ok
10.3897/italianbotanist.7.35004.figure1,0.0,0,[],[],ok
10.5281/zenodo.15106238,0.0,0,[],[],ok
10.5281/zenodo.5940187,0.0,0,[],[],ok
10.5281/zenodo.13288731,0.0,0,[],[],ok
10.5281/zenodo.5715938,0.0,0,[],[],ok
10.5281/zenodo.7429663,0.0,0,[],[],ok
10.5281/zenodo.11099773,0.0,0,[],[],ok
10.5281/zenodo.10391428,0.0,0,[],[],ok
10.5281/zenodo.15046133,0.0,0,[],[],ok
10.5281/zenodo.14957998,0.0,0,[],[],ok
10.5281/zenodo.8318608,0.0,0,[],[],ok
10.5281/zenodo.5506773,0.0,0,[],[],ok
10.5281/zenodo.6360348,0.0,0,[],[],ok
10.5281/zenodo.3480108,0.0,1,[],['06903326912-062503575616'],ok
10.5281/zenodo.4613881,1.0,0,['060483326-062201460310'],[],ok
10.5281/zenodo.15039069,0.0,0,[],[],ok
10.5281/zenodo.14933037,0.0,0,[],[],ok
10.5281/zenodo.13918315,0.0,0,[],[],ok
10.5281/zenodo.14904365,0.0,0,[],[],ok
10.5281/zenodo.8325671,0.0,0,[],[],ok
10.5281/zenodo.13643576,0.0,0,[],[],ok
10.5281/zenodo.3727772,0.0,0,[],[],ok
10.5281/zenodo.14892563,0.0,0,[],[],ok
10.5281/zenodo.5579729,0.0,0,[],[],ok
10.5061/dryad.w6m905qk6,0.0,0,[],[],ok
10.3897/BDJ.12.e134717.figure1,0.0,0,[],[],ok
10.3897/BDJ.12.e134717.suppl2,0.0,0,[],[],ok
10.3897/BDJ.12.e134717.figure2,0.0,0,[],[],ok
10.5281/zenodo.10521853,0.0,0,[],[],ok
10.5281/zenodo.4032424,0.0,0,[],[],ok
10.5281/zenodo.14968164,0.0,0,[],[],ok
10.5281/zenodo.14731404,0.0,0,[],[],ok
10.5281/zenodo.3786404,0.0,1,[],['0670983466-060366621'],ok
10.5281/zenodo.10949057,0.0,0,[],[],ok
10.5281/zenodo.8326023,0.0,0,[],[],ok
10.5281/zenodo.14645647,0.0,0,[],[],ok
10.5281/zenodo.11120461,0.0,0,[],[],ok
10.5281/zenodo.15341644,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure26,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure24,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure23,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure45,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure33,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure35,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure2,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure34,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure18,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure27,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure9,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure19,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure16,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure7,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure13,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure25,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure37,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure41,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure21,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure44,0.0,0,[],[],ok
10.5281/zenodo.8029702,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.a,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure5,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure31,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure36,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure38,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure40,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure39,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure29,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure12,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure1,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure30,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure32,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure10,0.0,0,[],[],ok
10.5281/zenodo.13918207,0.0,0,[],[],ok
10.5281/zenodo.13918086,0.0,0,[],[],ok
10.5281/zenodo.3799054,0.0,0,[],[],ok
10.5281/zenodo.11173758,0.0,0,[],[],ok
10.5281/zenodo.7656556,0.0,0,[],[],ok
10.5281/zenodo.8425017,0.0,0,[],[],ok
10.3897/BDJ.12.e134717.suppl1,0.0,0,[],[],ok
10.5281/zenodo.11109939,0.0,0,[],[],ok
10.5281/zenodo.8271881,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure42,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure20,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure14,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure15,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure43,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure8,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure28,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure11,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure17,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure3,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure22,0.0,0,[],[],ok
10.3897/zookeys.1010.58759.figure6,0.0,0,[],[],ok
10.5281/zenodo.13619176,0.0,0,[],[],ok
10.5281/zenodo.5869010,0.0,0,[],[],ok
10.5281/zenodo.5869127,0.0,0,[],[],ok
10.5281/zenodo.5798104,0.0,0,[],[],ok
10.5281/zenodo.4662987,0.0,0,[],[],ok
10.5281/zenodo.7845311,0.0,1,[],['062204215882-06204649096'],ok
10.5281/zenodo.5869065,0.0,0,[],[],ok
10.5281/zenodo.6546165,0.0,0,[],[],ok
10.5281/zenodo.7991233,0.0,0,[],[],ok
10.5061/dryad.ns1rn8pvg,0.0,0,[],[],ok
10.5281/zenodo.14594496,0.0,0,[],[],ok
10.5281/zenodo.8119042,0.0,1,[],['062204215882-06204649098'],ok
10.5281/zenodo.14753191,0.0,0,[],[],ok
10.5281/zenodo.7848840,0.0,0,[],[],ok
10.5061/dryad.1jwstqjtd,1.0,0,['060266552-06303797375'],[],ok
10.5281/zenodo.14594493,0.0,0,[],[],ok
10.5281/zenodo.6924890,0.0,0,[],[],ok
10.5281/zenodo.7845361,0.0,1,[],['062204215882-06204649097'],ok
10.5281/zenodo.14205387,0.0,0,[],[],ok
10.5281/zenodo.10461867,0.0,0,[],[],ok
10.5281/zenodo.14473301,0.0,0,[],[],ok
10.5281/zenodo.6397500,0.0,0,[],[],ok
10.5281/zenodo.15007096,0.0,0,[],[],ok
10.5281/zenodo.6365636,0.0,0,[],[],ok
10.5281/zenodo.11027260,0.0,0,[],[],ok
10.5281/zenodo.8143341,0.0,0,[],[],ok
10.5281/zenodo.12611978,0.0,0,[],[],ok
10.5061/dryad.66t1g1jzp,0.0,0,[],[],ok
10.1002/jcsm.12824,15.0,1,"['0620647894-061501271407', '0620647894-062201889192', '0620647894-06902438236', '0620647894-06501080022', '0620647894-064501174', '0620647894-0620647894', '0620647894-06150143486', '0620647894-06703338885', '0620647894-062102429010', '0620647894-06702129200', '0620647894-061502859220', '0620647894-061402834646', '0620647894-06201566472', '0620647894-062502655496', '0620647894-0690604757']",['0620647894-0620647894'],ok
10.5281/zenodo.12960640,0.0,0,[],[],ok
10.5281/zenodo.12705122,0.0,0,[],[],ok
10.5281/zenodo.3907849,0.0,0,[],[],ok
10.5281/zenodo.14033461,0.0,0,[],[],ok
10.5281/zenodo.7540325,0.0,0,[],[],ok
10.5281/zenodo.3996582,0.0,1,[],['06180333634-062203576128'],ok
10.5281/zenodo.7939591,0.0,0,[],[],ok
10.5281/zenodo.15398292,0.0,0,[],[],ok
10.5061/dryad.0zpc866zm,0.0,1,[],['06701630059-0603952640'],ok
10.5061/dryad.prr4xgxmh,1.0,0,['060295337-0640338388'],[],ok
10.5281/zenodo.14929081,0.0,0,[],[],ok
10.5281/zenodo.6572985,0.0,0,[],[],ok
10.3897/italianbotanist.10.59352.suppl1,0.0,0,[],[],ok
10.5281/zenodo.14729733,0.0,0,[],[],ok
10.5281/zenodo.5075629,0.0,0,[],[],ok
10.5281/zenodo.14944742,0.0,0,[],[],ok
10.5281/zenodo.13188848,0.0,0,[],[],ok
10.5281/zenodo.14925266,0.0,0,[],[],ok
10.5281/zenodo.7712714,0.0,0,[],[],ok
10.5281/zenodo.13188846,0.0,0,[],[],ok
10.5061/dryad.jdfn2z38q,0.0,0,[],[],ok
10.5281/zenodo.11091718,0.0,0,[],[],ok
10.5281/zenodo.11235902,0.0,0,[],[],ok
10.5281/zenodo.15173474,0.0,0,[],[],ok
10.5281/zenodo.8143464,0.0,0,[],[],ok
10.5281/zenodo.1313558,0.0,0,[],[],ok
10.5281/zenodo.12680641,0.0,0,[],[],ok
10.5281/zenodo.8143550,0.0,0,[],[],ok
10.5061/dryad.5d3s2,1.0,0,['060274130-06170959212'],[],ok
10.5281/zenodo.5508222,0.0,0,[],[],ok
10.5281/zenodo.1313555,0.0,0,[],[],ok
10.5281/zenodo.14780174,0.0,0,[],[],ok
10.5281/zenodo.10695476,0.0,0,[],[],ok
10.5281/zenodo.10402343,0.0,0,[],[],ok
10.5281/zenodo.14038707,0.0,0,[],[],ok
10.5281/zenodo.15294865,0.0,0,[],[],ok
10.5281/zenodo.10715160,0.0,0,[],[],ok
10.5281/zenodo.10876177,0.0,0,[],[],ok
10.5281/zenodo.4243084,0.0,0,[],[],ok
10.5281/zenodo.10984387,0.0,0,[],[],ok
10.5281/zenodo.14196360,0.0,0,[],[],ok
10.5281/zenodo.10273304,0.0,0,[],[],ok
10.5281/zenodo.10625936,0.0,0,[],[],ok
10.5281/zenodo.10273308,0.0,0,[],[],ok
10.5061/dryad.2m1p0,1.0,1,['060268281-06170991860'],['06170991860-060268281'],ok
10.5281/zenodo.6907575,0.0,0,[],[],ok
10.5281/zenodo.10698832,0.0,0,[],[],ok
10.3897/BDJ.8.e53720.figure1,0.0,0,[],[],ok
10.3897/BDJ.8.e53720.suppl2,0.0,0,[],[],ok
10.3897/BDJ.8.e53720.figure3,0.0,0,[],[],ok
10.6092/unibo/amsacta/5863,0.0,0,[],[],ok
10.5281/zenodo.13918335,0.0,0,[],[],ok
10.3897/BDJ.8.e53720.figure2,0.0,0,[],[],ok
10.3897/BDJ.8.e53720.suppl3,0.0,0,[],[],ok
10.5281/zenodo.5303753,0.0,0,[],[],ok
10.5061/dryad.rjdfn2zgt,0.0,0,[],[],ok
10.3897/BDJ.8.e53720.suppl1,0.0,0,[],[],ok
10.5061/dryad.bzkh1897m,0.0,0,[],[],ok
10.5281/zenodo.7678934,0.0,0,[],[],ok
10.5281/zenodo.15365515,0.0,0,[],[],ok
10.5281/zenodo.13987752,0.0,0,[],[],ok
10.5061/dryad.2f7v9,1.0,0,['060268013-061801360817'],[],ok
10.5061/dryad.27056,1.0,1,['060267619-06701310790'],['06701310790-060267619'],ok
10.5281/zenodo.5847066,0.0,0,[],[],ok
10.5281/zenodo.13918241,0.0,0,[],[],ok
10.5061/dryad.79cnp5hx3,0.0,0,[],[],ok
10.5281/zenodo.10566697,0.0,0,[],[],ok
10.3897/oneeco.7.e72685.suppl1,0.0,0,[],[],ok
10.3897/oneeco.7.e72685.suppl4,0.0,0,[],[],ok
10.3897/oneeco.7.e72685.suppl3,0.0,0,[],[],ok
10.3897/oneeco.7.e72685.suppl2,0.0,0,[],[],ok
10.5281/zenodo.5139715,0.0,0,[],[],ok
10.5281/zenodo.7885279,0.0,0,[],[],ok
10.5281/zenodo.3840562,1.0,0,['060387491-061103609767'],[],ok
10.5281/zenodo.13902218,0.0,0,[],[],ok
10.5281/zenodo.7546742,0.0,0,[],[],ok
10.5281/zenodo.11176110,0.0,0,[],[],ok
10.5281/zenodo.4305673,0.0,0,[],[],ok
10.5281/zenodo.5076594,0.0,0,[],[],ok
10.5281/zenodo.4265415,0.0,0,[],[],ok
10.5281/zenodo.7312039,0.0,0,[],[],ok
10.5061/dryad.t6n8h,0.0,0,[],[],ok
10.5061/dryad.j0zpc86db,0.0,0,[],[],ok
10.5281/zenodo.14983111,0.0,0,[],[],ok
10.5281/zenodo.3825830,0.0,0,[],[],ok
10.5281/zenodo.3825832,0.0,0,[],[],ok
10.5061/dryad.dz08kprw0,0.0,0,[],[],ok
10.5281/zenodo.7997134,0.0,0,[],[],ok
10.5281/zenodo.8176220,0.0,0,[],[],ok
10.5281/zenodo.3825828,0.0,0,[],[],ok
10.5281/zenodo.3898027,0.0,0,[],[],ok
10.5281/zenodo.3825826,0.0,0,[],[],ok
10.5281/zenodo.10581903,0.0,0,[],[],ok
10.5281/zenodo.1312933,0.0,0,[],[],ok
10.5061/dryad.h29j4,0.0,0,[],[],ok
10.5281/zenodo.15281262,0.0,0,[],[],ok
10.5281/zenodo.4309769,0.0,0,[],[],ok
10.5281/zenodo.11082607,0.0,0,[],[],ok
10.5281/zenodo.7802795,0.0,0,[],[],ok
10.5281/zenodo.5788566,0.0,0,[],[],ok
10.5281/zenodo.11235938,0.0,0,[],[],ok
10.5281/zenodo.6385210,0.0,0,[],[],ok
10.3897/italianbotanist.16.114657.suppl1,0.0,0,[],[],ok
10.5281/zenodo.15063933,0.0,0,[],[],ok
10.5281/zenodo.5788561,0.0,0,[],[],ok
10.3897/rio.10.e127485.figure7,0.0,0,[],[],ok
10.3897/rio.10.e127485.figure4,0.0,0,[],[],ok
10.3897/rio.10.e127485.figure5,0.0,0,[],[],ok
10.3897/rio.10.e127485.figure6,0.0,0,[],[],ok
10.5061/dryad.4j0zpc8dk,0.0,0,[],[],ok
10.3897/rio.10.e127485.figure3,0.0,0,[],[],ok
10.3897/rio.10.e127485.figure1,0.0,0,[],[],ok
10.3897/rio.10.e127485.figure2,0.0,0,[],[],ok
10.3897/rio.10.e127485.figure8,0.0,0,[],[],ok
10.5281/zenodo.1326354,0.0,0,[],[],ok
10.5281/zenodo.5161010,0.0,0,[],[],ok
10.5061/dryad.6m905qg1c,0.0,0,[],[],ok
10.5281/zenodo.14832521,0.0,0,[],[],ok
10.5281/zenodo.15001437,0.0,0,[],[],ok
10.5281/zenodo.7568094,0.0,0,[],[],ok
10.5281/zenodo.6337833,0.0,0,[],[],ok
10.5061/dryad.18931zd2m,0.0,0,[],[],ok
10.5061/dryad.dz08kps3f,0.0,0,[],[],ok
10.5281/zenodo.7802438,0.0,1,[],['06903995877-062303907834'],ok
10.5281/zenodo.6586859,0.0,2,[],"['061603442623-06604440405', '061203866011-06604440405']",ok
10.5061/dryad.kc688,1.0,0,['060290715-0638057327'],[],ok
10.5281/zenodo.4336705,0.0,5,[],"['060485989-061603606244', '060515899-061603606244', '060515900-061603606244', '060485990-061603606244', '062103583227-061603606244']",ok
10.5281/zenodo.5095675,0.0,0,[],[],ok
10.5061/dryad.zgmsbccck,0.0,0,[],[],ok
10.5281/zenodo.14646322,0.0,0,[],[],ok
10.5281/zenodo.11091628,0.0,0,[],[],ok
10.5281/zenodo.6380739,0.0,0,[],[],ok
10.5281/zenodo.3819420,2.0,0,"['06204294843-06250403436', '06204294843-06603449609']",[],ok
10.5281/zenodo.13986179,0.0,0,[],[],ok
10.5061/dryad.nzs7h44r5,1.0,0,['060294377-06210170791'],[],ok
10.5281/zenodo.4592432,0.0,0,[],[],ok
10.5281/zenodo.4727613,0.0,0,[],[],ok
10.5281/zenodo.13938574,0.0,0,[],[],ok
10.5281/zenodo.3816623,0.0,0,[],[],ok
10.5281/zenodo.10995304,0.0,0,[],[],ok
10.3897/pharmacia.68.e66065.suppl1,0.0,0,[],[],ok
10.3897/pharmacia.68.e66065.figure1,0.0,0,[],[],ok
10.5281/zenodo.7185429,0.0,1,[],['06903995804-06204459265'],ok
10.3897/subtbiol.40.71805.figure5,0.0,0,[],[],ok
10.3897/subtbiol.40.71805.suppl5,0.0,0,[],[],ok
10.3897/subtbiol.40.71805.suppl2,0.0,0,[],[],ok
10.3897/subtbiol.40.71805.suppl6,0.0,0,[],[],ok
10.3897/subtbiol.40.71805.figure2,0.0,0,[],[],ok
10.5281/zenodo.5596734,0.0,0,[],[],ok
10.5281/zenodo.8406604,0.0,1,[],['06204641811-06704620083'],ok
10.3897/subtbiol.40.71805.figure3,0.0,0,[],[],ok
10.5281/zenodo.11353724,0.0,0,[],[],ok
10.3897/subtbiol.40.71805.figure1,0.0,0,[],[],ok
10.3897/subtbiol.40.71805.figure4,0.0,0,[],[],ok
10.5281/zenodo.5185364,0.0,0,[],[],ok
10.5281/zenodo.3816669,0.0,0,[],[],ok
10.3897/subtbiol.40.71805.suppl1,0.0,0,[],[],ok
10.5281/zenodo.14906020,0.0,0,[],[],ok
10.3897/subtbiol.40.71805.suppl3,0.0,0,[],[],ok
10.3897/subtbiol.40.71805.suppl4,0.0,0,[],[],ok
10.5281/zenodo.3815015,0.0,0,[],[],ok
10.5061/dryad.7m0cfxpsh,1.0,0,['060278138-06802099655'],[],ok
10.5281/zenodo.7295497,0.0,0,[],[],ok
10.5281/zenodo.7868793,0.0,0,[],[],ok
10.5281/zenodo.7868184,0.0,0,[],[],ok
10.5281/zenodo.7296101,0.0,0,[],[],ok
10.5281/zenodo.7295536,0.0,0,[],[],ok
10.5281/zenodo.7295356,0.0,0,[],[],ok
10.5281/zenodo.7295478,0.0,0,[],[],ok
10.5281/zenodo.7296119,0.0,0,[],[],ok
10.5281/zenodo.7295425,0.0,0,[],[],ok
10.5281/zenodo.7295382,0.0,0,[],[],ok
10.5281/zenodo.7295886,0.0,0,[],[],ok
10.5281/zenodo.10688087,0.0,0,[],[],ok
10.5061/dryad.39272,1.0,0,['060269531-061803014327'],[],ok
10.5281/zenodo.7295447,0.0,0,[],[],ok
10.5281/zenodo.11080314,0.0,0,[],[],ok
10.5281/zenodo.13357140,0.0,0,[],[],ok
10.5281/zenodo.4382456,0.0,0,[],[],ok
10.5061/dryad.stqjq2c00,1.0,1,['060298709-06702102255'],['06702102255-060298709'],ok
10.5281/zenodo.6573250,0.0,0,[],[],ok
10.5281/zenodo.15051297,0.0,0,[],[],ok
10.5281/zenodo.10605959,0.0,0,[],[],ok
10.5281/zenodo.1494077,0.0,0,[],[],ok
10.5061/dryad.t4b8gthzr,1.0,1,['060298980-061603030555'],['061603030555-060298980'],ok
10.5281/zenodo.3541489,0.0,0,[],[],ok
10.5281/zenodo.15125707,0.0,0,[],[],ok
10.1007/s10916-022-01900-5,14.0,12,"['06380144680-062502483243', '06380144680-06501678469', '06380144680-06170183458', '06380144680-06801288949', '06380144680-0633066905', '06380144680-062603741648', '06380144680-062401549280', '06380144680-06401774668', '06380144680-06102249319', '06380144680-0612059157', '06380144680-061801082248', '06380144680-0632067010', '06380144680-069055013', '06380144680-062502179921']","['06290472991-06380144680', '06204672093-06380144680', '061304244998-06380144680', '061204268194-06380144680', '061904192074-06380144680', '062104275903-06380144680', '061304187356-06380144680', '062304417272-06380144680', '061104320374-06380144680', '061703859724-06380144680', '062304422485-06380144680', '06604780166-06380144680']",ok
10.5281/zenodo.8375034,0.0,0,[],[],ok
10.5281/zenodo.14633986,0.0,0,[],[],ok
10.5281/zenodo.1173983,0.0,0,[],[],ok
10.5281/zenodo.6954088,0.0,0,[],[],ok
10.5281/zenodo.8354898,0.0,0,[],[],ok
10.5281/zenodo.12162496,0.0,0,[],[],ok
10.5281/zenodo.14516807,0.0,0,[],[],ok
10.5281/zenodo.6267353,0.0,1,[],['06160482512-061803855435'],ok
10.5281/zenodo.7544075,0.0,0,[],[],ok
10.5061/dryad.15dv41nzt,0.0,1,[],['06160482538-061903857059'],ok
10.5281/zenodo.7116957,0.0,0,[],[],ok
10.5281/zenodo.10069086,0.0,0,[],[],ok
10.5061/dryad.dg31k,1.0,0,['060285545-06601321612'],[],ok
10.5061/dryad.84rs783,1.0,0,['060279086-061601572658'],[],ok
10.5061/dryad.76hdr7stk,0.0,0,[],[],ok
10.1093/ejcts/ezae379,0.0,0,[],[],ok
10.5281/zenodo.14514767,0.0,0,[],[],ok
10.5281/zenodo.8300431,0.0,0,[],[],ok
10.5281/zenodo.6810952,0.0,1,[],['062503985781-06270151664'],ok
10.5281/zenodo.4544550,0.0,0,[],[],ok
10.5281/zenodo.10441454,0.0,0,[],[],ok
